HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,target,record
1167.4444444444446,124.58679500065867,,,,,,,203.49212539929223,205.60062119628424,0.10671753640486607,0.1743056180254716,1186.111111111111,121.49083333333317,0.10242786885245889,203.47222222222194,0.6122438141338121,1026.1111111111109,1271.111111111111,80.0,84.0,908.3333333333334,1372.2222222222222,12.5,289.0625,1,201
1173.3333333333333,59.25069618781065,,,,,,,69.3003039240139,69.73441915100253,0.05049775243279317,0.059062759026148215,1175.0,53.53833333333329,0.04556453900709216,77.08333333333348,0.8549846513339623,1138.888888888889,1220.5555555555557,34.0,70.0,930.5555555555555,1266.6666666666665,10.0,226.5625,1,201
1013.3432539682539,454.117099399628,,,,,,,726.6561640114583,733.3188788834967,0.44813748709660295,0.7170878783333007,1087.5,576.5666666666668,0.5301762452107281,818.0555555555554,0.6249408205563192,527.7777777777778,1380.5555555555554,92.85714285714286,94.64285714285714,333.3333333333333,2063.888888888889,18.666666666666668,226.5625,1,201
1036.111111111111,535.551562588026,,,,,,,787.7374820385695,794.8002446855565,0.516886226626513,0.7602828244876274,1002.7777777777777,716.5899999999998,0.7146049861495843,966.6666666666666,0.6798604545286878,512.2222222222222,1522.2222222222222,96.49122807017544,98.24561403508771,347.22222222222223,2063.888888888889,19.0,179.6875,1,201
813.8508371385085,449.07586224125777,,,,,,,498.02529291877465,501.5198648981506,0.5517913624322168,0.6119368196140544,591.6666666666666,242.9816666666666,0.41067323943661965,466.6666666666667,0.9017129624267892,488.88888888888886,1163.3333333333333,76.71232876712328,90.41095890410958,372.22222222222223,2086.1111111111113,18.25,132.8125,1,201
660.5555555555555,136.76097757843493,,,,,,,199.9631503020173,201.0921757245129,0.20703932686390486,0.30271965562963093,669.4444444444443,111.195,0.16610041493775934,178.47222222222229,0.6839309011279127,530.5555555555555,748.3333333333334,80.0,90.0,372.22222222222223,1183.3333333333333,12.857142857142858,375.0,1,201
646.7032967032967,116.55190717370758,,,,,,,147.31536769223717,148.14003306945975,0.18022469928304824,0.22779436635503114,652.7777777777778,119.43166666666647,0.1829591489361699,156.94444444444446,0.7911727676449964,563.8888888888889,738.8888888888889,73.62637362637363,85.71428571428571,377.77777777777777,958.3333333333334,15.166666666666666,187.5,1,201
751.6877637130802,342.75831954077927,,,,,,,301.12184067468,302.5963022820999,0.4559849662147891,0.400594309513888,694.4444444444445,144.14166666666677,0.20756400000000014,205.55555555555554,1.138271202025102,530.5555555555555,811.666666666667,75.9493670886076,83.54430379746836,422.22222222222223,2697.2222222222226,15.8,54.6875,1,201
1127.724358974359,54.2618720454059,,,,,,,73.93334944237012,74.64954836709516,0.048116254307706816,0.06555976986221253,1120.8333333333335,51.47916666666693,0.04592936802974,75.00000000000023,0.733929579204337,1089.4444444444443,1168.888888888889,26.923076923076923,63.46153846153846,983.3333333333333,1311.111111111111,6.5,117.1875,1,202
1129.0064102564102,40.02546038816061,,,,,,,41.968766844671066,42.3772380816827,0.03545193368660358,0.03717318738264691,1129.1666666666665,45.30166666666715,0.04011955719557239,60.41666666666674,0.9536963651159266,1089.4444444444443,1168.888888888889,21.153846153846153,57.692307692307686,1063.888888888889,1222.2222222222224,8.666666666666666,46.875,1,202
1138.7286324786326,36.548024953990875,,,,,,,40.53659986168853,40.93371311673444,0.03209546498750805,0.035598121190167906,1138.888888888889,43.24249999999994,0.03796902439024385,56.94444444444457,0.9016055880042547,1101.111111111111,1174.4444444444443,25.0,73.07692307692307,1077.7777777777778,1213.8888888888887,6.5,15.625,1,202
1135.1495726495727,57.18705853017375,,,,,,,73.20431642901436,73.92094739196779,0.050378434620463645,0.06448869663770111,1136.111111111111,47.360833333333346,0.041686797066014684,63.888888888888914,0.781197903618533,1100.0,1178.888888888889,32.69230769230769,67.3076923076923,975.0,1330.5555555555554,10.4,132.8125,1,202
1125.5341880341878,59.78973096251645,,,,,,,71.30195490093004,71.99831219948112,0.05312120377875217,0.06334943501402045,1130.5555555555554,57.65666666666687,0.050998525798525984,76.38888888888869,0.8385426605145797,1089.4444444444443,1177.2222222222222,34.61538461538461,67.3076923076923,963.8888888888889,1211.111111111111,8.666666666666666,140.625,1,202
1147.276688453159,54.00471571795646,,,,,,,73.29965556653619,74.02469064368266,0.047072093647060415,0.06389012894994324,1147.2222222222222,45.30166666666648,0.039488135593220175,61.111111111111086,0.7367662958379775,1111.111111111111,1188.888888888889,29.411764705882355,70.58823529411765,1038.888888888889,1375.0,10.2,164.0625,1,202
1135.7298474945535,61.141456122190206,,,,,,,61.13130979323966,61.751948139450526,0.05383450673333071,0.05382557298119509,1138.888888888889,57.6566666666667,0.050625365853658566,77.7777777777776,1.0001659759783468,1088.8888888888887,1191.6666666666667,29.411764705882355,64.70588235294117,961.1111111111111,1244.4444444444446,10.2,171.875,1,202
1124.0384615384614,68.21212618452174,,,,,,,89.7190267006845,90.59013333985688,0.06068486846184997,0.07981846686801701,1126.388888888889,55.59750000000017,0.049359062885326904,70.13888888888891,0.7602860696659934,1080.5555555555554,1175.0,38.46153846153847,65.38461538461539,969.4444444444445,1355.5555555555557,7.428571428571429,203.125,1,202
1122.7029914529915,36.287574345468755,,,,,,,40.11640349155283,40.49223576322772,0.03232161544212662,0.03573198236484127,1125.0,41.18333333333307,0.03660740740740717,51.38888888888869,0.9045570187544281,1089.4444444444443,1154.4444444444443,25.0,51.92307692307693,1058.3333333333333,1194.4444444444443,7.428571428571429,39.0625,1,202
1046.4781746031745,78.17268265892704,,,,,,,36.929346804991305,37.112927299523854,0.07470072912755223,0.035289170573476074,1061.111111111111,90.6033333333333,0.0853853403141361,121.52777777777783,2.116817366733423,966.6666666666666,1113.888888888889,14.285714285714285,66.07142857142857,886.1111111111111,1177.7777777777778,14.0,187.5,1,202
922.3090277777778,98.58017219646226,,,,,,,155.8065183932281,157.05789585470356,0.10688410199559954,0.16893092629552822,931.9444444444445,49.419999999999966,0.053028912071534984,65.2777777777776,0.6327089085429876,886.1111111111112,967.7777777777778,32.8125,60.9375,633.3333333333333,1147.2222222222222,9.142857142857142,312.5,1,202
963.9799635701276,82.5549561520454,,,,,,,51.76041872417627,52.11947375535481,0.0856397013131899,0.05369449644210453,947.2222222222222,94.72166666666669,0.09999941348973611,133.33333333333314,1.5949437463396257,888.8888888888888,1044.4444444444446,24.59016393442623,63.934426229508205,811.1111111111111,1127.7777777777778,12.2,93.75,1,202
982.3148148148149,279.8374518215945,,,,,,,419.9255793032501,423.42472763732854,0.284875528294205,0.4274857438472147,1061.111111111111,82.36666666666673,0.07762303664921472,109.72222222222229,0.6663977276304698,676.6666666666667,1135.5555555555554,63.33333333333333,80.0,394.44444444444446,1594.4444444444446,12.0,648.4375,1,202
1056.3636363636365,87.6320493037709,,,,,,,107.14700767103947,108.152793333481,0.0829563289450499,0.10143004168514923,1083.3333333333333,57.65666666666636,0.05322153846153818,79.16666666666652,0.8178674440710187,1024.4444444444443,1119.4444444444446,36.36363636363637,63.63636363636363,844.4444444444445,1236.111111111111,11.0,250.0,1,202
1094.3930041152262,40.7480524641856,,,,,,,42.44212019056861,42.78782420245611,0.03723347308595855,0.038781424982592426,1094.4444444444446,41.18333333333307,0.03762944162436523,52.77777777777783,0.9600852238583627,1058.888888888889,1127.7777777777778,20.37037037037037,68.51851851851852,1025.0,1241.6666666666667,6.75,70.3125,1,202
1101.7295597484276,38.39439277671008,,,,,,,43.376594666505284,43.79128740191788,0.03484919909517284,0.03937136321949103,1097.2222222222224,49.41999999999955,0.04504101265822743,58.33333333333326,0.8851407786134401,1066.6666666666667,1137.7777777777778,18.867924528301888,66.0377358490566,1036.1111111111113,1197.2222222222222,7.571428571428571,117.1875,1,202
1086.7798353909466,48.40194648316636,,,,,,,42.982371697354694,43.38543638407179,0.044537030322940034,0.0395502109053143,1086.1111111111109,59.71583333333324,0.05498132992327358,79.16666666666652,1.1260883141575273,1040.5555555555557,1136.6666666666665,18.51851851851852,62.96296296296296,986.1111111111112,1169.4444444444446,9.0,125.0,1,202
1155.5010893246185,39.75422252624471,,,,,,,42.59158613947764,43.00463304213792,0.03440431419193274,0.03685984075045061,1158.3333333333335,45.30166666666648,0.039109352517985446,56.94444444444434,0.9333820627402507,1125.0,1188.888888888889,29.411764705882355,72.54901960784314,1072.2222222222222,1227.7777777777778,5.1,85.9375,1,202
1023.7816764132554,303.6734139047598,,,,,,,420.8970104792087,424.50821963226286,0.29661930946904375,0.41111989028148144,1141.6666666666665,86.48500000000023,0.07575328467153306,144.44444444444457,0.7214910211859548,555.5555555555555,1204.4444444444443,59.64912280701754,82.45614035087719,397.2222222222222,1455.5555555555554,14.25,750.0,1,202
612.5715922107674,224.35682420031193,,,,,,,310.0317907749982,311.654540473481,0.36625404614440155,0.5061151948886419,519.4444444444445,74.13,0.1427101604278075,155.55555555555554,0.7236574792523007,475.0,668.3333333333334,62.88659793814433,81.44329896907216,402.77777777777777,1425.0,12.125,85.9375,1,202
503.1813865147198,75.71433704414085,,,,,,,86.2342309793077,86.58855017653516,0.1504712596158919,0.17137802249921866,475.0,45.301666666666726,0.09537192982456152,102.77777777777783,0.8780079115253994,444.4444444444444,580.0000000000001,34.18803418803419,56.41025641025641,408.3333333333333,708.3333333333334,10.636363636363637,101.5625,1,202
582.1350762527233,235.0974844434785,,,,,,,247.62346766446393,248.84818394550607,0.4038538374234904,0.42537115141462933,465.2777777777778,63.83416666666673,0.1371958208955225,195.83333333333337,0.9494152014785672,433.33333333333337,743.8888888888891,50.0,70.58823529411765,391.6666666666667,1597.2222222222224,9.272727272727273,70.3125,1,202
647.9242979242979,136.52531672460864,,,,,,,167.9140563368674,168.85474728097105,0.2107118334070564,0.25915690594533947,638.8888888888888,140.02333333333334,0.21916695652173918,179.16666666666674,0.8130666348189041,544.4444444444443,758.3333333333333,83.51648351648352,91.20879120879121,375.0,1102.7777777777778,18.2,257.8125,1,202
649.4505494505495,137.3614901442921,,,,,,,169.28650805867426,170.22838037253302,0.21150415572132963,0.2606611206994815,630.5555555555555,102.95833333333334,0.16328193832599122,163.8888888888889,0.8114142805561503,525.0,763.8888888888888,74.72527472527473,86.81318681318682,425.0,1208.3333333333333,13.0,226.5625,1,202
648.5347985347986,144.09462665182244,,,,,,,178.92521293662614,179.92759221738643,0.22218488040636838,0.2758914607833885,641.6666666666667,152.3783333333334,0.23747272727272734,202.77777777777783,0.8053343868471996,519.4444444444445,758.3333333333333,83.51648351648352,95.6043956043956,391.6666666666667,1091.6666666666665,13.0,250.0,1,202
548.9969135802468,134.9682658310148,,,,,,,101.16433047621831,101.56706928821774,0.24584521787349997,0.18427121897003368,473.6111111111111,47.360833333333346,0.09999941348973611,184.72222222222223,1.334148757725858,450.0,676.6666666666667,31.48148148148148,43.51851851851852,425.0,961.1111111111111,10.8,0.0,1,202
594.9775533108866,161.2115942648714,,,,,,,159.4951802470716,160.30484257981715,0.27095407779297415,0.268069239519247,572.2222222222222,197.67999999999995,0.3454601941747572,266.66666666666663,1.0107615416035827,437.77777777777777,753.3333333333334,54.54545454545454,66.66666666666666,386.11111111111114,1036.1111111111113,12.375,93.75,1,202
684.108527131783,153.23055376661532,,,,,,,219.31078911495038,220.6049390800732,0.22398573865034985,0.3205789438620804,681.9444444444445,150.31916666666652,0.2204272912423623,181.25,0.6986913611728445,558.3333333333334,811.1111111111111,86.04651162790698,95.34883720930233,383.33333333333337,1077.7777777777778,10.75,343.75,1,202
675.2873563218391,149.62271582912376,,,,,,,208.7897670151032,210.01313461643744,0.22156895790865988,0.309186548601089,680.5555555555555,189.44333333333338,0.2783657142857144,244.44444444444446,0.7166190085278487,526.6666666666666,818.3333333333334,78.16091954022988,88.50574712643679,391.6666666666667,1086.111111111111,17.4,156.25,1,202
672.6325757575759,157.84021695272722,,,,,,,216.18331158737305,217.4353041723516,0.23466038167264525,0.3213988132285878,650.0,158.55583333333334,0.24393205128205128,202.08333333333337,0.7301221162436223,547.2222222222223,790.5555555555555,84.0909090909091,92.04545454545455,363.88888888888886,1144.4444444444443,14.666666666666666,375.0,1,202
613.362573099415,181.42602262045745,,,,,,,188.78695448678963,189.77550341605655,0.2957891964351264,0.30779014365486995,602.7777777777777,210.0350000000001,0.3484451612903228,273.6111111111111,0.9610093192808655,437.77777777777777,762.7777777777778,78.94736842105263,86.31578947368422,336.11111111111114,1044.4444444444446,19.0,320.3125,1,203
595.3703703703703,193.1806190452447,,,,,,,235.69942099460755,236.91104391376388,0.3244713352548434,0.39588705237041394,602.7777777777777,247.09999999999985,0.40993548387096757,329.16666666666663,0.8196058277532399,394.44444444444446,765.5555555555557,71.71717171717171,88.88888888888889,313.88888888888886,1166.6666666666667,19.8,0.0,1,203
620.0877192982457,210.62235502614098,,,,,,,262.88832959579526,264.2852896974686,0.33966541905474706,0.4239534527361813,625.0,234.74499999999995,0.3755919999999999,327.77777777777777,0.8011856416372077,399.44444444444446,787.2222222222222,76.84210526315789,87.36842105263159,305.5555555555556,1275.0,13.571428571428571,351.5625,1,203
634.020310633214,160.51429099321123,,,,,,,223.93681084090983,225.1613639218886,0.2531690046851986,0.35320132034454516,630.5555555555555,168.8516666666667,0.2677823788546256,230.55555555555566,0.7167838569749236,469.4444444444445,747.2222222222223,81.72043010752688,91.39784946236558,325.0,1172.2222222222222,18.6,421.875,1,203
708.1659973226239,274.05614948841435,,,,,,,397.82157674719554,400.2387986488582,0.38699422243449055,0.5617631717016164,675.0,230.62666666666664,0.3416691358024691,302.7777777777778,0.688892120254627,458.88888888888897,886.6666666666666,75.90361445783132,89.1566265060241,305.5555555555556,1800.0,20.75,507.8125,1,203
628.161938534279,185.0350052916973,,,,,,,229.80419810716154,231.04881386769972,0.2945657702907765,0.36583591588400743,637.5,195.62083333333334,0.3068562091503268,293.74999999999994,0.8051854875401901,429.44444444444446,767.7777777777778,77.6595744680851,84.04255319148936,322.22222222222223,1102.7777777777778,18.8,445.3125,1,203
644.3223443223443,204.14804739484765,,,,,,,234.68742893561964,235.9644636917541,0.31684148344964985,0.36423915917807936,638.8888888888888,210.0350000000001,0.3287504347826089,280.55555555555554,0.8698721031659958,436.11111111111114,794.4444444444443,81.31868131868131,93.4065934065934,322.22222222222223,1147.2222222222222,22.75,343.75,1,203
676.851851851852,232.73219393374578,,,,,,,328.2938935812441,330.18806026277235,0.34384510184465855,0.48503064988747413,688.8888888888889,226.50833333333324,0.32880241935483856,340.2777777777778,0.7089141725877112,423.3333333333333,846.1111111111111,81.60919540229885,90.80459770114942,338.8888888888889,1480.5555555555557,21.75,406.25,1,203
643.4480676328502,205.02959701840751,,,,,,,271.57294677219244,273.07717944247383,0.31864202774387207,0.4220588427147958,652.7777777777778,203.85750000000007,0.312292340425532,300.69444444444457,0.7549706237506623,423.8888888888889,771.1111111111112,85.86956521739131,92.3913043478261,327.77777777777777,1269.4444444444443,23.0,328.125,1,203
586.9911991199119,159.5440700626016,,,,,,,205.0261576205387,206.03818995858913,0.2717997651443656,0.3492831884497394,580.5555555555557,172.96999999999977,0.2979387559808608,230.55555555555554,0.7781644640577272,425.0,713.8888888888889,72.27722772277228,85.14851485148515,319.4444444444444,1063.888888888889,20.2,109.375,1,203
615.7118055555555,172.40220180901548,,,,,,,220.31565163368631,221.47645329294687,0.2800047039108781,0.35782268529819067,626.3888888888889,175.02916666666673,0.27942572062084264,236.8055555555556,0.7825236224962564,441.66666666666663,747.2222222222223,76.04166666666666,90.625,311.11111111111114,1172.2222222222222,19.2,390.625,1,203
616.6081871345028,180.73458070757303,,,,,,,227.15021950731685,228.30695447028316,0.29311090004737284,0.36838664203102417,641.6666666666667,201.79833333333346,0.31449090909090927,297.2222222222223,0.7956610436018148,411.1111111111111,770.5555555555555,78.94736842105263,90.52631578947368,311.11111111111114,1222.2222222222224,23.75,101.5625,1,203
581.4906490649064,159.93549877907128,,,,,,,204.2662266700609,205.2937939591317,0.27504397368429423,0.3512803292684773,591.6666666666666,148.26,0.25058028169014085,219.4444444444444,0.7829757341011914,422.22222222222223,691.6666666666666,79.20792079207921,90.0990099009901,305.5555555555556,1122.2222222222222,20.2,117.1875,1,203
599.2143658810326,202.0539064625735,,,,,,,234.7194548267673,235.92349419881037,0.3371980345723038,0.3917119952250415,586.1111111111111,214.15333333333334,0.3653800947867299,272.22222222222206,0.8608315259239916,408.3333333333333,734.4444444444445,73.73737373737373,83.83838383838383,325.0,1352.7777777777778,24.75,93.75,1,203
602.1825396825396,187.29035626182866,,,,,,,226.14151904531076,227.31614045762197,0.3110192407115705,0.375536492912147,601.3888888888889,212.09416666666664,0.3526739030023094,283.3333333333333,0.8281997797330719,412.22222222222223,744.4444444444445,77.55102040816327,88.77551020408163,308.33333333333337,1069.4444444444443,24.5,54.6875,1,203
613.917824074074,182.5761854170125,,,,,,,221.73777604534612,222.89624978742987,0.29739515332101396,0.3611847829630562,633.3333333333333,203.85749999999987,0.3218802631578946,278.4722222222222,0.8233878262568805,427.77777777777777,750.0,79.16666666666666,90.625,302.77777777777777,1116.6666666666667,24.0,359.375,1,203
678.639846743295,235.40451739889173,,,,,,,306.096830892261,307.8425926727897,0.3468769458919449,0.4510445892046866,661.1111111111111,255.33666666666676,0.38622352941176485,331.94444444444446,0.7690524489021864,412.77777777777777,871.6666666666667,83.9080459770115,90.80459770114942,305.5555555555556,1511.111111111111,14.5,93.75,1,203
671.2436868686868,259.3121775173961,,,,,,,363.6853183519113,365.6709613788553,0.3863160020574234,0.5418081770697649,645.8333333333333,271.8099999999999,0.4208670967741934,348.6111111111111,0.7130124985317086,421.6666666666667,871.666666666667,88.63636363636364,93.18181818181817,338.8888888888889,1575.0,29.333333333333332,62.5,1,203
695.1960784313726,222.98702232272603,,,,,,,279.10216686246827,280.7751582807664,0.3207541429547039,0.4014725852485088,697.2222222222222,234.74499999999986,0.33668605577689226,302.7777777777778,0.7989440742414808,521.6666666666667,875.5555555555555,78.82352941176471,87.05882352941177,322.22222222222223,1402.7777777777776,21.25,218.75,1,203
686.3049095607234,234.2387470365026,,,,,,,293.7273917812968,295.45443714477676,0.3413041984304462,0.4279838125728986,686.1111111111111,257.39583333333337,0.37515182186234824,368.05555555555554,0.7974698771400653,438.88888888888886,863.8888888888889,76.74418604651163,88.37209302325581,319.4444444444444,1258.3333333333333,21.5,46.875,1,203
692.3941798941798,227.16315968261668,,,,,,,303.27277984921653,305.07347387961846,0.3280835776484062,0.4380059634463802,715.2777777777778,232.68583333333325,0.32530834951456294,322.2222222222223,0.7490390657399566,446.11111111111114,859.4444444444445,79.76190476190477,88.09523809523809,350.0,1402.7777777777776,21.0,39.0625,1,203
620.233918128655,195.89657998099167,,,,,,,240.6710967942584,241.96130504404135,0.31584306219828,0.3880327885330774,602.7777777777777,218.2716666666666,0.36210967741935474,279.16666666666663,0.8139597259094932,442.77777777777777,778.8888888888889,73.68421052631578,90.52631578947368,308.33333333333337,1161.1111111111113,23.75,156.25,1,203
674.6527777777777,176.65615028701188,,,,,,,221.31680171326877,222.59921540205036,0.26184751046144844,0.3280454909594514,673.6111111111111,164.73333333333338,0.2445525773195877,218.7499999999999,0.7982048760847454,515.0,811.6666666666667,81.81818181818183,86.36363636363636,302.77777777777777,1122.2222222222222,17.6,343.75,1,203
627.5413711583924,152.4135767450611,,,,,,,204.05218915279636,205.15760851854975,0.24287414941857544,0.32516133362830235,622.2222222222222,170.9108333333334,0.2746781250000001,195.83333333333348,0.7469342886144302,465.5555555555556,747.2222222222223,82.97872340425532,88.29787234042553,361.1111111111111,1083.3333333333333,18.8,390.625,1,203
702.7443105756358,249.3602526510793,,,,,,,277.95641275088536,279.62563510291227,0.35483781070646014,0.39552993680333626,672.2222222222223,214.15333333333317,0.31857520661156996,276.388888888889,0.8971199843284962,505.55555555555554,854.4444444444445,81.92771084337349,90.36144578313254,313.88888888888886,1861.111111111111,20.75,500.0,1,203
658.1148564294631,190.2912444172421,,,,,,,282.69449171383286,284.1191015075895,0.2891459485501488,0.4295519071664235,655.5555555555555,168.8516666666667,0.2575703389830509,216.66666666666663,0.6731338954063205,480.0,791.1111111111111,76.40449438202246,83.14606741573034,325.0,1458.3333333333333,14.833333333333334,343.75,1,203
665.6991260923845,218.62985762949938,,,,,,,296.55283704110275,298.2412085925007,0.32842142802987295,0.44547577939879657,655.5555555555555,242.98166666666668,0.37065000000000003,322.22222222222223,0.7372374508735416,433.8888888888889,852.2222222222223,83.14606741573034,91.01123595505618,316.66666666666663,1269.4444444444443,22.25,562.5,1,203
660.2372034956305,179.9419427126353,,,,,,,243.48843126854337,244.88296874715346,0.27254135598529045,0.3687893229575555,683.3333333333334,156.49666666666664,0.2290195121951219,213.8888888888889,0.7390163950507256,481.11111111111114,799.4444444444446,76.40449438202246,89.8876404494382,302.77777777777777,1194.4444444444443,22.25,296.875,1,203
701.9510582010582,209.89299268333542,,,,,,,257.987634134573,259.4935792649838,0.29901371360738976,0.36752937561734994,705.5555555555557,205.9166666666666,0.29185039370078725,276.3888888888889,0.8135777258760001,536.6666666666667,886.6666666666667,82.14285714285714,92.85714285714286,322.22222222222223,1141.6666666666665,21.0,312.5,1,203
629.8088410991636,182.98492906095777,,,,,,,230.12571974193108,231.370199180564,0.29054042611025643,0.36538978928956906,650.0,197.68000000000004,0.304123076923077,308.3333333333334,0.7951520119791989,423.33333333333337,781.1111111111112,76.34408602150538,90.32258064516128,322.22222222222223,1052.7777777777778,18.6,367.1875,1,203
669.3813131313132,11.602918892296595,,,,,,,14.528686459546778,14.61164105950017,0.01733379564783345,0.021704649016242663,668.0555555555554,10.29583333333352,0.015411642411642695,16.666666666666742,0.7986213292305124,659.4444444444445,679.4444444444445,0.0,15.909090909090908,641.6666666666667,702.7777777777777,3.6666666666666665,46.875,1,205
663.0149812734082,18.99551892792022,,,,,,,19.750921642391926,19.763164487892286,0.028650210725912718,0.029789555591123538,663.8888888888889,12.355000000000055,0.018610041841004267,16.666666666666742,0.9617535460800793,655.5555555555555,672.2222222222223,1.1235955056179776,10.112359550561797,519.4444444444445,694.4444444444445,3.56,164.0625,1,205
666.2878787878789,10.813230998508907,,,,,,,13.786339160147849,13.86443836711003,0.016229067558876355,0.020691265140869993,666.6666666666666,8.236666666666816,0.012355000000000223,13.888888888888914,0.7843438981805045,656.6666666666666,675.0,0.0,12.5,647.2222222222223,694.4444444444445,3.8260869565217392,39.0625,1,205
666.7929292929293,12.836288733448974,,,,,,,13.91122087120429,13.991866305475725,0.019250787117764793,0.020862880003775414,665.2777777777778,14.41416666666659,0.02166638830897692,16.66666666666663,0.9227291301239862,655.5555555555555,677.7777777777778,0.0,15.909090909090908,641.6666666666667,700.0,3.8260869565217392,46.875,1,205
643.4567901234567,27.694353851391185,,,,,,,23.716899676846303,23.786418495407176,0.04303995897856267,0.03685857394137665,644.4444444444445,24.709999999999944,0.038343103448275774,34.72222222222217,1.1677054854867006,622.2222222222223,663.8888888888889,3.3333333333333335,18.88888888888889,505.55555555555554,722.2222222222222,5.294117647058823,171.875,1,205
691.7336010709504,209.83513620018238,,,,,,,216.15380375428643,217.48386269468423,0.3033467448672626,0.3124812838636644,655.5555555555555,16.473333333333294,0.025128813559321974,19.444444444444457,0.9707677244426991,641.6666666666667,668.3333333333333,3.614457831325301,12.048192771084338,622.2222222222223,2236.1111111111113,3.772727272727273,23.4375,1,205
655.1851851851852,19.137491591333962,,,,,,,27.297661019372867,27.450869743741997,0.02920928620497552,0.041664038865068816,650.0,8.236666666666647,0.012671794871794841,13.8888888888888,0.7010670832842522,644.4444444444445,664.4444444444445,2.2222222222222223,25.555555555555554,616.6666666666667,788.8888888888889,3.0,46.875,1,205
644.5970695970697,9.714394003278471,,,,,,,12.896655812207543,12.968906550145059,0.015070490483847265,0.02000731374759289,644.4444444444445,8.236666666666816,0.012781034482758852,12.500000000000114,0.7532490705135475,636.1111111111111,652.7777777777778,0.0,12.087912087912088,625.0,666.6666666666666,3.25,31.25,1,205
639.9758454106282,13.009110758050443,,,,,,,13.664239338925423,13.739804937049362,0.02032750275083179,0.021351179793603035,640.2777777777778,12.355000000000055,0.019296312364425246,15.277777777777942,0.952055246938722,628.3333333333333,650.0,0.0,14.130434782608695,605.5555555555555,666.6666666666666,4.0,54.6875,1,205
653.2967032967033,18.336663034293103,,,,,,,27.025301867233402,27.176545796337823,0.028067894636176153,0.041367577290466605,652.7777777777778,12.355000000000055,0.018926808510638382,16.66666666666663,0.6784998415327688,641.6666666666667,663.8888888888889,2.197802197802198,13.186813186813188,600.0,775.0,4.136363636363637,78.125,1,205
649.6336996336996,27.583296940313893,,,,,,,41.21774625461725,41.448473877895864,0.04245976918356748,0.06344767255433048,650.0,12.354999999999887,0.019007692307692132,13.8888888888888,0.6692092471510129,638.8888888888888,655.5555555555555,5.4945054945054945,17.582417582417584,577.7777777777777,830.5555555555557,2.935483870967742,85.9375,1,205
665.7512626262626,10.061553065873968,,,,,,,13.184568125960194,13.260378886585405,0.015113081462561628,0.01980404524348864,663.8888888888889,12.355000000000055,0.018610041841004267,13.888888888888914,0.7631310308953494,655.5555555555555,675.0,0.0,11.363636363636363,650.0,697.2222222222222,3.259259259259259,0.0,1,205
659.2696629213484,14.256153176027281,,,,,,,14.458035563939022,14.532015799954747,0.021624160761251433,0.021930382022847427,658.3333333333334,12.355000000000055,0.01876708860759502,19.444444444444343,0.9860366654225645,648.8888888888889,669.4444444444443,0.0,16.853932584269664,627.7777777777777,691.6666666666666,3.7083333333333335,54.6875,1,205
646.0927960927961,15.14662007810556,,,,,,,15.172194081642544,15.254635747108019,0.023443412726010495,0.02348299528085655,644.4444444444445,16.473333333333294,0.02556206896551718,22.222222222222285,0.9983144162670626,633.3333333333333,658.3333333333334,1.098901098901099,12.087912087912088,622.2222222222223,686.1111111111111,4.136363636363637,46.875,1,205
672.7330779054917,15.288220154780534,,,,,,,16.580310299731185,16.677050015822477,0.0227255365566078,0.024646194522429082,672.2222222222223,16.473333333333464,0.024505785123967134,23.611111111111086,0.9220708104014435,661.1111111111111,686.1111111111111,0.0,22.988505747126435,638.8888888888888,708.3333333333334,4.578947368421052,62.5,1,205
668.4974747474748,26.50629713996834,,,,,,,42.245867883142644,42.4872662529759,0.03965055687006313,0.06319525425148545,669.4444444444443,20.591666666666534,0.030759336099584866,27.77777777777783,0.6274293432268471,655.5555555555555,685.0,3.4090909090909087,40.909090909090914,511.1111111111111,788.8888888888889,5.866666666666666,203.125,1,205
663.415404040404,16.641219349677183,,,,,,,19.045813482506958,19.152348384523844,0.025084161821276735,0.028708729653414873,663.8888888888889,16.473333333333294,0.02481338912133885,25.0,0.8737468402156554,650.0,675.0,2.272727272727273,22.727272727272727,619.4444444444445,705.5555555555557,4.631578947368421,39.0625,1,205
690.3921568627451,13.530786506729015,,,,,,,17.040020155212968,17.1423312585051,0.019598696729428565,0.02468165373234483,688.8888888888889,12.354999999999887,0.017934677419354672,13.8888888888888,0.7940593017778568,680.5555555555555,700.0,0.0,24.705882352941178,658.3333333333334,722.2222222222222,3.6956521739130435,54.6875,1,205
702.6785714285714,12.750876960529965,,,,,,,15.66014751334795,15.755202939998211,0.01814610190062714,0.022286359866518047,702.7777777777777,16.473333333333294,0.02344031620553354,20.1388888888888,0.8142245754493523,688.8888888888889,715.0,0.0,16.666666666666664,672.2222222222223,733.3333333333333,4.0,46.875,1,205
